osmid,y,x,highway,street_count,lon,lat,elevation,ref,geometry
270120971,5035345.828474978,729501.5136299713,,3,11.9341403,45.4339392,12.643,,POINT (729501.5136299713 5035345.828474978)
343709556,5035387.890088289,729340.0319187331,crossing,4,11.9320981,45.4343703,12.477,,POINT (729340.0319187331 5035387.890088289)
7083157571,5035522.831524536,729520.2608168471,,3,11.9344622,45.4355242,12.607,,POINT (729520.2608168471 5035522.831524536)
343709479,5035605.753161926,729529.4499428738,,1,11.9346182,45.4362666,13.753,,POINT (729529.4499428738 5035605.753161926)
343708944,5035215.094144478,729505.3946673174,,3,11.9341289,45.4327627,12.35,,POINT (729505.3946673174 5035215.094144478)
270120978,5035230.071093018,729608.1394391882,,3,11.9354477,45.4328636,12.27,,POINT (729608.1394391882 5035230.071093018)
7911166530,5035388.463944357,729317.9560117638,,3,11.9318165,45.4343827,12.024,,POINT (729317.9560117638 5035388.463944357)
7911166514,5035416.908213,729304.2303298683,crossing,4,11.9316545,45.4346429,12.402,,POINT (729304.2303298683 5035416.908213)
7911166536,5035368.622921899,729315.0302348104,crossing,4,11.9317699,45.4342053,12.333,,POINT (729315.0302348104 5035368.622921899)
270120980,5035174.331196324,729600.9257560174,,3,11.9353296,45.4323649,11.907,,POINT (729600.9257560174 5035174.331196324)
345820045,5035140.129929415,729497.5191826558,,3,11.9339934,45.4320914,12.457,,POINT (729497.5191826558 5035140.129929415)
343709332,5035165.580039388,729679.5766480813,,1,11.9363297,45.4322604,12.462,,POINT (729679.5766480813 5035165.580039388)
6456776929,5035109.9260951225,729681.7200420079,,3,11.9363311,45.4317594,11.632,,POINT (729681.7200420079 5035109.9260951225)
343709387,5035070.663281637,729767.4008114175,,3,11.9374067,45.4313783,11.658,,POINT (729767.4008114175 5035070.663281637)
6456776934,5035046.307356873,729663.7743316579,,1,11.9360723,45.4311934,12.723,,POINT (729663.7743316579 5035046.307356873)
270120993,5034852.224411207,730052.8849863183,,3,11.9409495,45.4293208,10.74,,POINT (730052.8849863183 5034852.224411207)
343709766,5034871.112784372,730035.8467342369,,3,11.9407408,45.4294962,11.553,,POINT (730035.8467342369 5034871.112784372)
3840711072,5034779.052836113,730112.5549548841,,3,11.9416771,45.4286434,11.111,,POINT (730112.5549548841 5034779.052836113)
343709423,5034977.602454031,729926.318936766,,3,11.9393922,45.4304895,11.857,,POINT (729926.318936766 5034977.602454031)
308314597,5034691.778454841,730147.6770740789,,3,11.9420847,45.4278473,12.01,,POINT (730147.6770740789 5034691.778454841)
3840711067,5034829.113782934,730242.6271737801,,1,11.9433611,45.4290506,11.731,,POINT (730242.6271737801 5034829.113782934)
270121000,5034655.965318221,730150.6018573864,,3,11.9421053,45.4275244,11.796,,POINT (730150.6018573864 5034655.965318221)
3840710305,5034586.8903012825,730045.0181181115,,3,11.9407251,45.4269382,10.873,,POINT (730045.0181181115 5034586.8903012825)
343701681,5034511.997189461,730205.9505127567,,4,11.9427446,45.426212,11.085,,POINT (730205.9505127567 5034511.997189461)
343704223,5034687.135714702,730283.0447844511,,3,11.9438107,45.427761,12.4,,POINT (730283.0447844511 5034687.135714702)
7728130445,5034570.366708733,730040.9542395413,,3,11.9406655,45.426791,11.258,,POINT (730040.9542395413 5034570.366708733)
3840710296,5034594.941077769,729932.4282933576,,1,11.9392915,45.4270476,10.775,,POINT (729932.4282933576 5034594.941077769)
343703755,5034520.791678346,730275.3754448396,,3,11.943635,45.4262682,12.466,,POINT (730275.3754448396 5034520.791678346)
343701473,5034472.321038906,730229.1485793771,,3,11.9430222,45.4258477,11.353,,POINT (730229.1485793771 5034472.321038906)
343704196,5034479.565848341,730159.0497166137,,1,11.9421307,45.4259359,12.397,,POINT (730159.0497166137 5034479.565848341)
270121010,5034506.112328355,730000.4970359795,crossing,3,11.940119,45.4262267,12.352,,POINT (730000.4970359795 5034506.112328355)
343701731,5034507.06818583,730032.3980421254,,3,11.9405267,45.4262248,10.754,,POINT (730032.3980421254 5034507.06818583)
5762425299,5034510.312402994,729929.5077964335,,3,11.9392147,45.4262878,11.339,,POINT (729929.5077964335 5034510.312402994)
5762425455,5034520.585624415,730018.4538346175,,3,11.940355,45.4263509,10.924,,POINT (730018.4538346175 5034520.585624415)
343701780,5034489.989508878,730036.8769207011,,3,11.9405759,45.4260698,10.919,,POINT (730036.8769207011 5034489.989508878)
270121014,5034507.814221705,729915.342758794,,3,11.9390327,45.42627,10.704,,POINT (729915.342758794 5034507.814221705)
5762425341,5034534.940608407,729964.4593971854,,3,11.9396724,45.4264977,11.536,,POINT (729964.4593971854 5034534.940608407)
5762425320,5034525.817225358,730004.8598412091,,3,11.9401839,45.4264024,10.697,,POINT (730004.8598412091 5034525.817225358)
5762425464,5034558.081706005,730018.6563394784,,3,11.9403751,45.4266879,11.235,,POINT (730018.6563394784 5034558.081706005)
270121018,5034537.371342166,729803.6890800515,,3,11.9376211,45.4265724,10.758,,POINT (729803.6890800515 5034537.371342166)
7728197887,5034356.659178932,729977.1066944711,crossing,4,11.9397506,45.4248909,11.432,,POINT (729977.1066944711 5034356.659178932)
7728130443,5034170.757943113,729696.1162737492,,3,11.9360768,45.4233121,11.273,,POINT (729696.1162737492 5034170.757943113)
5762425289,5034584.333011041,729818.7743362219,,3,11.9378356,45.4269896,10.875,,POINT (729818.7743362219 5034584.333011041)
5762425502,5034342.083295425,729983.7107797863,,3,11.9398281,45.4247577,11.308,,POINT (729983.7107797863 5034342.083295425)
7728197886,5034354.682091101,729972.6278191613,,1,11.9396925,45.4248746,11.641,,POINT (729972.6278191613 5034354.682091101)
7728197888,5034358.563318071,729981.4159013692,,3,11.9398065,45.4249066,11.362,,POINT (729981.4159013692 5034358.563318071)
747928787,5034113.911940422,729652.5307501704,,3,11.9354939,45.4228154,10.711,,POINT (729652.5307501704 5034113.911940422)
5762425515,5034221.513285914,729826.2803612322,,3,11.9377621,45.4237256,10.642,,POINT (729826.2803612322 5034221.513285914)
5762425288,5034564.598451307,729907.9081436528,,1,11.9389643,45.4267829,11.435,,POINT (729907.9081436528 5034564.598451307)
5762425319,5034553.375372181,729967.5527783413,,3,11.9397205,45.4266624,11.478,,POINT (729967.5527783413 5034553.375372181)
270121030,5034048.052325797,729593.3163016663,,3,11.9347073,45.4222428,10.784,,POINT (729593.3163016663 5034048.052325797)
747929537,5034075.478385429,729555.0656521803,,3,11.9342318,45.4225019,9.356,,POINT (729555.0656521803 5034075.478385429)
2559685203,5034055.123156198,729599.9047628129,,3,11.9347947,45.4223042,11.143,,POINT (729599.9047628129 5034055.123156198)
5762425517,5033998.238703917,729661.252434691,,3,11.9355513,45.4217727,13.502,,POINT (729661.252434691 5033998.238703917)
747928774,5034137.0028607445,729572.6462016513,,4,11.9344849,45.4230492,10.149,,POINT (729572.6462016513 5034137.0028607445)
7911169501,5034212.350073222,729349.0138910889,,3,11.9316652,45.4237999,10.476,,POINT (729349.0138910889 5034212.350073222)
5762425522,5034009.488044858,729669.2471757729,,3,11.9356586,45.4218712,11.224,,POINT (729669.2471757729 5034009.488044858)
618486560,5033962.905201887,729709.8907395178,crossing,4,11.9361557,45.4214391,14.518,,POINT (729709.8907395178 5033962.905201887)
281496887,5027206.523342335,722452.1981611707,,3,11.8404576,45.3630438,14.165,,POINT (722452.1981611707 5027206.523342335)
471827996,5027254.486413089,722469.2138714534,,3,11.8406962,45.3634696,12.925,,POINT (722469.2138714534 5027254.486413089)
1068489298,5026820.474214037,722298.4146041907,,3,11.8383227,45.3596219,13.095,,POINT (722298.4146041907 5026820.474214037)
1068488759,5027421.72803932,722532.3564346947,,3,11.8415768,45.3649531,12.938,,POINT (722532.3564346947 5027421.72803932)
1068488596,5027374.281395177,722225.5425947745,,3,11.8376425,45.3646239,11.999,,POINT (722225.5425947745 5027374.281395177)
1068488719,5026655.144225955,722230.0859403815,,3,11.837377,45.3581572,12.618,,POINT (722230.0859403815 5026655.144225955)
1068489602,5026775.39832668,722270.2060455624,,3,11.8379427,45.3592256,11.536,,POINT (722270.2060455624 5026775.39832668)
290511295,5031387.418038117,730455.5711397763,,3,11.9444701,45.3980418,12.321,,POINT (730455.5711397763 5031387.418038117)
330697866,5031399.998523456,730409.9764726474,,3,11.9438942,45.3981699,11.308,,POINT (730409.9764726474 5031399.998523456)
290511442,5031358.988853259,730457.2079153422,,3,11.9444777,45.3977857,13.458,,POINT (730457.2079153422 5031358.988853259)
290511441,5031435.681981784,730458.4979841639,,3,11.94453,45.3984747,11.67,,POINT (730458.4979841639 5031435.681981784)
330691764,5031413.024987853,730358.3232990267,,3,11.9432412,45.398304,11.116,,POINT (730358.3232990267 5031413.024987853)
8914633495,5031235.216134148,730320.0421541592,,1,11.9426697,45.3967182,11.326,,POINT (730320.0421541592 5031235.216134148)
2248078872,5031342.401583622,730642.0914813315,,3,11.946829,45.3975757,11.361,,POINT (730642.0914813315 5031342.401583622)
290511495,5031194.310655726,730512.9199103381,,3,11.9451116,45.396287,12.78,,POINT (730512.9199103381 5031194.310655726)
330701256,5031420.442452158,730537.7797497739,,1,11.9455345,45.3983116,12.393,,POINT (730537.7797497739 5031420.442452158)
9735794889,5031567.018195508,730478.9462800698,,3,11.9448523,45.3996486,11.708,,POINT (730478.9462800698 5031567.018195508)
290511304,5031171.288849485,730540.700364515,,3,11.9454553,45.3960709,11.366,,POINT (730540.700364515 5031171.288849485)
7615899610,5031165.929316591,730566.8777508175,,3,11.9457868,45.3960141,11.04,,POINT (730566.8777508175 5031165.929316591)
7615899592,5031178.7906024875,730527.7524694751,,3,11.9452936,45.3961426,11.408,,POINT (730527.7524694751 5031178.7906024875)
7615899595,5031170.570701146,730523.8292145033,,3,11.9452397,45.39607,11.273,,POINT (730523.8292145033 5031170.570701146)
7615899600,5031158.41365778,730585.5162115941,crossing,4,11.9460211,45.3959404,11.273,,POINT (730585.5162115941 5031158.41365778)
7615899601,5031164.261051838,730587.2299658312,crossing,4,11.9460457,45.3959924,11.228,,POINT (730587.2299658312 5031164.261051838)
7615899590,5031183.72850597,730523.7704492918,,3,11.9452451,45.3961883,11.712,,POINT (730523.7704492918 5031183.72850597)
1613220685,5031716.718898483,730478.3922110272,crossing,4,11.9449152,45.4009945,11.241,,POINT (730478.3922110272 5031716.718898483)
9735794884,5031625.584323451,730550.2244808933,,1,11.9457892,45.4001516,11.635,,POINT (730550.2244808933 5031625.584323451)
2248078871,5031332.178871313,730639.6761093655,,3,11.9467934,45.3974846,11.561,,POINT (730639.6761093655 5031332.178871313)
2489903262,5031668.143954314,730721.9525795622,,3,11.9480004,45.4004776,10.56,,POINT (730721.9525795622 5031668.143954314)
7615899587,5031181.656068593,730514.8725470547,,3,11.9451306,45.3961726,11.679,,POINT (730514.8725470547 5031181.656068593)
7615899586,5031178.723422995,730513.4673511389,,3,11.9451113,45.3961467,11.635,,POINT (730513.4673511389 5031178.723422995)
290516230,5030899.951564199,729729.1715986273,,4,11.9349743,45.3938985,9.038,,POINT (729729.1715986273 5030899.951564199)
8632907853,5030890.3712550895,729726.057055456,crossing,4,11.9349301,45.3938134,9.679,,POINT (729726.057055456 5030890.3712550895)
290516690,5030895.174641428,729743.0618431164,,4,11.9351493,45.393851,9.11,,POINT (729743.0618431164 5030895.174641428)
331847629,5030919.503333799,729735.7547421145,,3,11.9350674,45.3940721,9.185,,POINT (729735.7547421145 5030919.503333799)
8951834630,5030932.999493549,729632.1899334595,,3,11.9337523,45.3942274,9.606,,POINT (729632.1899334595 5030932.999493549)
2212517879,5030877.107633383,729721.6896776045,,3,11.9348682,45.3936956,9.849,,POINT (729721.6896776045 5030877.107633383)
8632907850,5030885.856696383,729740.1258437083,crossing,4,11.9351075,45.3937682,9.532,,POINT (729740.1258437083 5030885.856696383)
8951834631,5030927.045528406,729629.9853585368,crossing,4,11.9337214,45.3941746,9.628,,POINT (729629.9853585368 5030927.045528406)
331847628,5030915.000445127,729749.5330590633,,3,11.9352411,45.3940271,8.925,,POINT (729749.5330590633 5030915.000445127)
7090391894,5030889.462981983,729760.5993940074,crossing,4,11.9353704,45.3937939,9.32,,POINT (729760.5993940074 5030889.462981983)
290516688,5030825.147929042,729720.8038217135,,4,11.9348327,45.3932288,10.005,,POINT (729720.8038217135 5030825.147929042)
2212517883,5030867.928379309,729734.1339347826,,3,11.9350227,45.393609,10.154,,POINT (729734.1339347826 5030867.928379309)
8951748535,5030822.1592694875,729729.1346892675,,3,11.9349376,45.3931992,9.781,,POINT (729729.1346892675 5030822.1592694875)
290516925,5030832.449894259,729707.2131796619,,4,11.9346627,45.3932989,9.966,,POINT (729707.2131796619 5030832.449894259)
8951748527,5030817.423031752,729713.6634385948,,4,11.934738,45.3931617,9.866,,POINT (729713.6634385948 5030817.423031752)
2212517899,5030864.8083788045,729744.6562644779,,3,11.9351555,45.3935775,9.974,,POINT (729744.6562644779 5030864.8083788045)
2212517907,5030851.276898486,729808.5180572616,,3,11.935964,45.3934349,10.318,,POINT (729808.5180572616 5030851.276898486)
2212517891,5030857.690969163,729741.9691047212,,3,11.9351179,45.3935144,10.023,,POINT (729741.9691047212 5030857.690969163)
442353843,5030909.268586934,729767.1261655588,crossing,4,11.9354629,45.3939698,8.95,,POINT (729767.1261655588 5030909.268586934)
8951564150,5030851.782422624,729875.3631271134,,3,11.9368171,45.3934175,9.263,,POINT (729875.3631271134 5030851.782422624)
7090391893,5030883.2927828,729758.5674002648,,3,11.9353416,45.3937391,9.438,,POINT (729758.5674002648 5030883.2927828)
2212517898,5030821.958921111,729704.1396341715,,3,11.9346186,45.3932056,9.746,,POINT (729704.1396341715 5030821.958921111)
10792465734,5031829.592443853,722165.0170917874,crossing,4,11.8388763,45.4046975,11.658,,POINT (722165.0170917874 5031829.592443853)
3646747749,5031935.944111688,721847.3548966126,,1,11.83487,45.4057544,13.917,,POINT (721847.3548966126 5031935.944111688)
290631430,5031803.932526303,722566.3270665833,,3,11.8439864,45.4043393,12.306,,POINT (722566.3270665833 5031803.932526303)
10792465766,5031804.5637498805,722559.6445076553,crossing,4,11.8439014,45.4043471,12.198,,POINT (722559.6445076553 5031804.5637498805)
10792465764,5031808.06651412,722566.8468509049,crossing,4,11.8439949,45.4043763,12.352,,POINT (722566.8468509049 5031808.06651412)
2958917244,5031797.947945411,722621.6542141957,,3,11.8446898,45.4042679,11.734,,POINT (722621.6542141957 5031797.947945411)
10792465765,5031800.090356062,722559.2777643614,,1,11.8438947,45.404307,12.611,,POINT (722559.2777643614 5031800.090356062)
10792465767,5031808.702202518,722559.9760848469,,3,11.8439075,45.4043842,12.325,,POINT (722559.9760848469 5031808.702202518)
2958917257,5031822.215004102,722421.8356089179,crossing,4,11.8421506,45.4045496,12.066,,POINT (722421.8356089179 5031822.215004102)
10792465768,5031807.825420288,722569.4646213208,,1,11.8440282,45.4043733,12.352,,POINT (722569.4646213208 5031807.825420288)
290631431,5031794.385123167,722638.2193374383,,3,11.8448996,45.4042306,11.767,,POINT (722638.2193374383 5031794.385123167)
760657257,5031783.860218705,722682.1577216333,,3,11.8454556,45.404122,12.16,,POINT (722682.1577216333 5031783.860218705)
8268119702,5032045.674695741,722783.5019333989,,1,11.8468673,45.4064435,13.07,,POINT (722783.5019333989 5032045.674695741)
760657145,5031768.205462737,722746.7680553015,,3,11.8462731,45.4039607,12.164,,POINT (722746.7680553015 5031768.205462737)
760657149,5031679.5806706725,722683.4428659539,turning_circle,3,11.8454249,45.4031841,12.472,,POINT (722683.4428659539 5031679.5806706725)
290631432,5031758.898920319,722783.3138955462,,3,11.8467353,45.4038654,12.193,,POINT (722783.3138955462 5031758.898920319)
442278928,5031732.565798358,722876.4723661578,,3,11.8479123,45.403599,13.021,,POINT (722876.4723661578 5031732.565798358)
8268119698,5032092.65102516,722835.0866968608,,3,11.8475469,45.4068494,13.552,,POINT (722835.0866968608 5032092.65102516)
442278933,5031722.565189583,722898.1162380395,,3,11.848184,45.4035022,13.618,,POINT (722898.1162380395 5031722.565189583)
442278918,5031765.7666848805,722891.4847470985,,1,11.8481189,45.4038927,13.509,,POINT (722891.4847470985 5031765.7666848805)
678965044,5032572.061757159,722637.4149214668,,3,11.8452406,45.4112223,13.303,,POINT (722637.4149214668 5032572.061757159)
506324218,5032385.952776616,722583.8225661764,,3,11.8444725,45.4095662,13.237,,POINT (722583.8225661764 5032385.952776616)
8095154529,5032360.609591733,722660.0752055956,crossing,4,11.8454343,45.4093141,13.45,,POINT (722660.0752055956 5032360.609591733)
761251642,5032403.438303975,722536.6571860039,,3,11.8438784,45.4097384,13.459,,POINT (722536.6571860039 5032403.438303975)
1670719875,5032335.8261065995,722567.0118342502,,3,11.8442353,45.4091209,12.707,,POINT (722567.0118342502 5032335.8261065995)
8095154530,5032364.6388104195,722661.4055465049,,1,11.8454531,45.4093499,13.792,,POINT (722661.4055465049 5032364.6388104195)
8095154531,5032342.021520913,722654.0734685571,,3,11.8453493,45.4091489,13.692,,POINT (722654.0734685571 5032342.021520913)
